"policy_id","industry","vehicle_type","territory","fleet_size","years_in_business","driver_age","driver_age_band","exposure","claims","total_loss","severity","pure_premium","freq_lambda","sev_mu","pred_freq","pred_sev","pred_pure_premium"
3961,"Retail","Delivery_Truck","Urban",41,30,68,"61–70",0.726787584717385,0,0,NA,0,0.185657888516056,10920,0.161983675088102,10919.375185265,1768.76052217505
3962,"Professional","Delivery_Truck","Suburban",19,37,31,"31–40",0.692197105498053,1,6930.75204755992,6930.75204755992,10012.6856823145,0.0686590308943519,8190,0.0601289528865959,7707.88126646388,463.466829526681
3963,"Healthcare","Cargo_Van","Suburban",15,38,31,"31–40",0.848588257096708,0,0,NA,0,0.0801915902956389,7700,0.070884773898903,8048.29623054748,570.501658573752
3964,"Professional","Delivery_Truck","Urban",2,23,32,"31–40",0.984504421241581,0,0,NA,0,0.123634065219518,9828,0.134167336542594,9505.45976725232,1275.32221958503
3965,"Logistics","Cargo_Van","Urban",46,12,50,"41–50",0.970385071006604,0,0,NA,0,0.277141976279486,12600,0.268904361438461,11213.080318967,3015.24620292999
3966,"Construction","Box_Truck","Rural",6,5,44,"41–50",0.846478617284447,1,4892.65687435863,4892.65687435863,5780.01236470043,0.103527720808357,11760,0.1099377856339,9538.80401481157,1048.67499098414
3967,"Construction","Light_Truck","Suburban",25,10,29,"21–30",0.759463685797527,0,0,NA,0,0.102185838924057,8820,0.11153890705853,8703.31699692698,970.758465621162
3968,"Construction","Light_Truck","Suburban",37,40,35,"31–40",0.775298657128587,0,0,NA,0,0.115201627462737,8820,0.102703274560663,8586.33031208948,881.84423951107
3969,"Healthcare","Delivery_Truck","Urban",26,22,68,"61–70",0.815663253655657,0,0,NA,0,0.166052725179219,12012,0.146319026082824,13211.1552042765,1933.04336291877
3970,"Construction","Cargo_Van","Urban",25,15,22,"21–30",0.640596751123667,0,0,NA,0,0.143653821439482,11760,0.16845180858167,11315.0841657205,1906.04639196944
3971,"Logistics","Cargo_Van","Suburban",33,18,53,"51–60",0.501324421493337,0,0,NA,0,0.0863280653811525,10500,0.0756597925548524,11163.3083455095,844.613593647102
3972,"Healthcare","Box_Truck","Urban",40,22,46,"41–50",0.531861892552115,0,0,NA,0,0.130678467000055,13860,0.12380357142345,13093.7340705762,1621.05104120624
3973,"Retail","Light_Truck","Urban",31,20,52,"51–60",0.955802955897525,0,0,NA,0,0.156130412845861,7560,0.165839052187602,8381.71923917794,1390.01637432786
3974,"Professional","Light_Truck","Urban",29,34,29,"21–30",0.892776713008061,0,0,NA,0,0.100397205261322,6804,0.126026617389364,7339.73806181043,925.002360453934
3975,"Healthcare","Box_Truck","Urban",32,8,43,"41–50",0.655225811991841,0,0,NA,0,0.151081967729079,13860,0.151469644892191,13012.4122494645,1970.98546261719
3976,"Professional","Delivery_Truck","Suburban",12,20,40,"31–40",0.98558103130199,0,0,NA,0,0.0914816313254507,8190,0.0864543157619484,7642.56483614815,660.732713575515
3977,"Logistics","Delivery_Truck","Rural",37,32,59,"51–60",0.553069328772835,0,0,NA,0,0.0894855112567872,10920,0.0678716254567228,11429.2013847456,775.718475654914
3978,"Healthcare","Light_Truck","Urban",34,5,65,"61–70",0.55569903482683,0,0,NA,0,0.0837216165870102,8316,0.0918146193512994,9800.26203554866,899.807328336891
3979,"Healthcare","Delivery_Truck","Rural",30,11,54,"51–60",0.726608182885684,0,0,NA,0,0.071411052214005,8008,0.0599792576556299,8677.62270214153,520.47736789009
3980,"Retail","Cargo_Van","Urban",33,5,57,"51–60",0.765261205728166,0,0,NA,0,0.141190692456847,8400,0.153497446550618,8690.15277068667,1333.91626043518
3981,"Construction","Delivery_Truck","Urban",8,9,67,"61–70",0.834012213512324,0,0,NA,0,0.207193654202867,15288,0.207117232040869,14828.2178047283,3071.17942781446
3982,"Retail","Light_Truck","Urban",16,1,69,"61–70",0.94423208211083,0,0,NA,0,0.13511961095006,7560,0.161781287308183,8130.70486075856,1315.39589909642
3983,"Professional","Light_Truck","Rural",18,4,26,"21–30",0.539958746172488,0,0,NA,0,0.0257171551627032,4536,0.0346355429861075,4676.65806350878,161.978591389985
3984,"Construction","Light_Truck","Rural",18,40,57,"51–60",0.93385557748843,0,0,NA,0,0.0826013935400066,7056,0.0796957439652266,7510.14409286742,598.526520767121
3985,"Retail","Light_Truck","Suburban",26,17,49,"41–50",0.638404942350462,0,0,NA,0,0.0666494759813882,6300,0.0634283439304596,5547.01736724393,351.83812535778
3986,"Healthcare","Delivery_Truck","Suburban",33,3,50,"41–50",0.530531201162376,0,0,NA,0,0.0763487451592775,10010,0.0607731051815177,8821.40049622582,536.103900205424
3987,"Construction","Light_Truck","Suburban",13,29,53,"51–60",0.821250531822443,0,0,NA,0,0.0989689015899226,8820,0.0946815818718174,9331.75116097962,883.544961555719
3988,"Logistics","Light_Truck","Urban",9,28,33,"31–40",0.675103913410567,0,0,NA,0,0.126318693238251,11340,0.131738281160863,12325.5561690084,1623.74758405683
3989,"Construction","Cargo_Van","Suburban",49,4,43,"41–50",0.700621312251315,1,12164.0755255315,12164.0755255315,17361.8405732542,0.126602271123813,9800,0.119182066130408,7778.80083905506,927.09355601553
3990,"Logistics","Light_Truck","Rural",40,9,51,"51–60",0.914194745244458,0,0,NA,0,0.10482156948973,7560,0.101948370344161,8460.39782340626,862.523770559554
3991,"Retail","Light_Truck","Urban",8,7,23,"21–30",0.838603545329534,1,3536.96529592299,3536.96529592299,4217.6846444563,0.110947249047097,7560,0.143775252304743,7943.73201996278,1142.11207541141
3992,"Logistics","Cargo_Van","Suburban",33,3,22,"21–30",0.992061625467613,0,0,NA,0,0.170833011905523,10500,0.173692978221461,10482.0824198188,1820.66411346115
3993,"Retail","Cargo_Van","Suburban",12,15,27,"21–30",0.915025560185313,0,0,NA,0,0.093332607138902,7000,0.101481514884905,6752.51673906091,685.255627965579
3994,"Healthcare","Light_Truck","Suburban",23,36,35,"31–40",0.93820050789509,0,0,NA,0,0.0858734924876376,6930,0.0766992790317796,7651.44461473385,586.86028550168
3995,"Retail","Cargo_Van","Urban",23,38,51,"51–60",0.555958532029763,0,0,NA,0,0.0942349711790448,8400,0.0934536462529318,8907.75401713346,832.462092825322
3996,"Construction","Light_Truck","Suburban",16,10,36,"31–40",0.501620874041691,0,0,NA,0,0.0622110207986506,8820,0.0638059023314018,8483.84726439492,541.319529946513
3997,"Professional","Light_Truck","Urban",43,13,33,"31–40",0.891041973954998,1,9520.83947053549,9520.83947053549,10685.062824006,0.111990610496534,6804,0.136248779438311,7002.25941003126,954.049297927188
3998,"Professional","Delivery_Truck","Suburban",9,17,24,"21–30",0.979574403143488,0,0,NA,0,0.0882498579791968,8190,0.0924806409564537,7857.89923270663,726.703557611934
3999,"Logistics","Cargo_Van","Urban",5,19,28,"21–30",0.727070716791786,0,0,NA,0,0.145050607999961,12600,0.167915039591027,13229.3557795997,2221.40779949527
4000,"Logistics","Cargo_Van","Suburban",31,4,41,"41–50",0.6542101042578,1,7821.18775016362,7821.18775016362,11955.1619567795,0.110823191661271,10500,0.100382159265241,9065.0983489917,909.974146223562
4001,"Logistics","Light_Truck","Urban",10,7,45,"41–50",0.578383113490418,0,0,NA,0,0.109314408449689,11340,0.118047834957613,10803.8375559745,1275.36963271654
4002,"Professional","Light_Truck","Urban",9,30,36,"31–40",0.583771118195727,0,0,NA,0,0.0546147069628013,6804,0.0671989382648849,7163.62932519753,481.388284776468
4003,"Retail","Cargo_Van","Suburban",45,17,40,"31–40",0.770497401244938,0,0,NA,0,0.104017149168067,7000,0.0973595554672469,6495.05468061014,632.355636439665
4004,"Professional","Light_Truck","Suburban",45,26,35,"31–40",0.858620544313453,0,0,NA,0,0.0730256772938592,5670,0.0759524965146054,5704.11612140108,433.24185982962
4005,"Logistics","Box_Truck","Urban",13,16,31,"31–40",0.538664180319756,0,0,NA,0,0.163118287084429,18900,0.167684822755895,19296.2447815206,3235.68738604363
4006,"Construction","Delivery_Truck","Urban",7,20,37,"31–40",0.663871791795827,0,0,NA,0,0.163242754243635,15288,0.156391543434851,14088.7532289694,2203.36186255126
4007,"Healthcare","Delivery_Truck","Suburban",44,38,70,"61–70",0.6814162095543,0,0,NA,0,0.106832433333923,10010,0.0779185269506623,10722.8643282207,835.509793146761
4008,"Construction","Cargo_Van","Suburban",33,22,32,"31–40",0.831333343405277,0,0,NA,0,0.132930201610504,9800,0.123530417886752,8903.69105021933,1099.87667616812
4009,"Retail","Box_Truck","Suburban",48,7,22,"21–30",0.510359658044763,1,12250.0354038607,12250.0354038607,24002.7502385117,0.0986014859342482,10500,0.101703087075876,10005.0831977164,1017.54784765874
4010,"Healthcare","Box_Truck","Suburban",47,33,24,"21–30",0.870294902590103,0,0,NA,0,0.150230306085104,11550,0.136889278594245,12312.7618414034,1685.48508597245
4011,"Logistics","Cargo_Van","Rural",20,36,50,"41–50",0.816375546972267,0,0,NA,0,0.0880052839636104,8400,0.0776918443564349,7436.17625294699,577.730248050975
4012,"Healthcare","Cargo_Van","Suburban",25,1,53,"51–60",0.595072143478319,0,0,NA,0,0.061589966850006,7700,0.0592137487164814,8500.56206796542,503.350146241358
4013,"Construction","Light_Truck","Urban",38,8,22,"21–30",0.911880628555082,0,0,NA,0,0.204844864398614,10584,0.246726835203809,10703.9232371568,2640.9451045682
4014,"Logistics","Delivery_Truck","Rural",23,9,34,"31–40",0.668561345315538,0,0,NA,0,0.0962474283943155,10920,0.0818755746662463,10425.5087342084,853.594518801284
4015,"Logistics","Delivery_Truck","Suburban",34,9,47,"41–50",0.946985832182691,0,0,NA,0,0.21371576260699,13650,0.162856825832,11530.9451292991,1877.89312260062
4016,"Healthcare","Box_Truck","Rural",13,15,34,"31–40",0.66999139986001,0,0,NA,0,0.0608660387116824,9240,0.0608821711412621,9580.19418796974,583.263022118499
4017,"Healthcare","Cargo_Van","Suburban",9,29,56,"51–60",0.508081803214736,0,0,NA,0,0.045270088666433,7700,0.0413856724485447,8703.5676938792,360.20300171262
4018,"Professional","Light_Truck","Suburban",31,25,34,"31–40",0.831006611464545,0,0,NA,0,0.0633476339919423,5670,0.0671631552188548,5728.29580383237,384.730420212308
4019,"Logistics","Delivery_Truck","Urban",12,24,24,"21–30",0.87088948849123,0,0,NA,0,0.242507886965268,16380,0.231534750371048,16804.5272212738,3890.8320152811
4020,"Logistics","Delivery_Truck","Urban",36,26,39,"31–40",0.686191172688268,0,0,NA,0,0.23603603958131,16380,0.195710314936736,16214.523946133,3173.34958804693
4021,"Construction","Cargo_Van","Suburban",6,24,44,"41–50",0.708967531332746,0,0,NA,0,0.0884791479103267,9800,0.0846379445398205,7998.47717670773,676.97466768521
4022,"Professional","Light_Truck","Urban",2,33,24,"21–30",0.807929333066568,0,0,NA,0,0.0702413762168074,6804,0.0955263998690692,7404.28597730313,707.304783012801
4023,"Professional","Cargo_Van","Urban",26,26,32,"31–40",0.854393442859873,0,0,NA,0,0.104065121340333,7560,0.12117585126655,7441.076232957,901.678746867857
4024,"Retail","Light_Truck","Suburban",47,2,66,"61–70",0.70085981907323,0,0,NA,0,0.0864160156917293,6300,0.0877715753339414,6506.35473737961,571.073004981261
4025,"Professional","Cargo_Van","Rural",9,14,34,"31–40",0.969940497423522,0,0,NA,0,0.0470518135300151,5040,0.0565593289353051,4806.53269706268,271.854263851468
4026,"Professional","Cargo_Van","Suburban",44,15,29,"21–30",0.892654859926552,0,0,NA,0,0.0837310258611105,6300,0.0959840973096884,6108.12080432964,586.282461662108
4027,"Professional","Cargo_Van","Suburban",10,39,51,"51–60",0.793031077715568,0,0,NA,0,0.0555121754400898,6300,0.0568272179935181,6620.80172003917,376.241742636525
4028,"Retail","Delivery_Truck","Suburban",31,28,27,"21–30",0.845086609246209,0,0,NA,0,0.132932123634429,9100,0.113837054311869,8585.71007770274,977.371944421411
4029,"Logistics","Delivery_Truck","Urban",34,16,66,"61–70",0.902664144523442,1,19965.3161157312,19965.3161157312,22118.2111163525,0.305569866204076,16380,0.265125501137883,17094.3993667049,4532.16119874875
4030,"Professional","Light_Truck","Suburban",34,26,40,"31–40",0.69514433585573,0,0,NA,0,0.0543046755170496,5670,0.0571306331588327,5726.00220915813,327.130131678079
4031,"Healthcare","Light_Truck","Suburban",4,35,25,"21–30",0.913233484374359,0,0,NA,0,0.0695335975002637,6930,0.0717196106084063,7921.1678909713,568.103076704273
4032,"Logistics","Delivery_Truck","Urban",20,11,50,"41–50",0.8644933240721,0,0,NA,0,0.259607345218852,16380,0.225625004864619,14352.3832471686,3238.25653996129
4033,"Construction","Light_Truck","Urban",28,4,23,"21–30",0.726480274111964,0,0,NA,0,0.150446799965847,10584,0.186312061449932,10713.6214021088,1996.07688902099
4034,"Retail","Light_Truck","Suburban",16,37,22,"21–30",0.898094594012946,0,0,NA,0,0.085678224268835,6300,0.0876215878035978,6528.62655494698,572.048624921187
4035,"Retail","Box_Truck","Suburban",41,6,57,"51–60",0.797564365086146,1,10528.9883714213,10528.9883714213,13201.427787316,0.146273304556799,10500,0.137886385067004,10571.8217659421,1457.71028687843
4036,"Healthcare","Light_Truck","Suburban",20,39,24,"21–30",0.929212592891417,0,0,NA,0,0.0827928420266253,6930,0.0801415845482641,7897.4836341743,632.916852386711
4037,"Construction","Light_Truck","Urban",28,2,66,"61–70",0.56456781947054,0,0,NA,0,0.116916349734154,10584,0.135344353632745,11024.7340333907,1492.13550172219
4038,"Professional","Delivery_Truck","Suburban",15,27,67,"61–70",0.996457225410268,0,0,NA,0,0.0952114878879511,8190,0.0879550435811012,8131.8067846178,715.233420134153
4039,"Professional","Cargo_Van","Suburban",4,37,57,"51–60",0.622861577779986,0,0,NA,0,0.0409842918179231,6300,0.0431641164109583,6626.10680946509,286.010045675195
4040,"Professional","Light_Truck","Urban",23,14,55,"51–60",0.825554481707513,0,0,NA,0,0.0881568353291368,6804,0.10842466523099,7658.52113378342,830.372590094931
4041,"Retail","Light_Truck","Urban",11,33,43,"41–50",0.767810442019254,0,0,NA,0,0.104690953769325,7560,0.109765460234375,6969.23496669701,764.981283600997
4042,"Retail","Delivery_Truck","Suburban",29,25,64,"61–70",0.847838697605766,0,0,NA,0,0.131160646519612,9100,0.105691327550453,8835.49274256104,933.834957523666
4043,"Healthcare","Light_Truck","Urban",31,32,36,"31–40",0.622878400608897,0,0,NA,0,0.091572468065517,8316,0.0913329086050014,9414.52206372952,859.855683206378
4044,"Retail","Delivery_Truck","Urban",32,11,27,"21–30",0.685168869327754,0,0,NA,0,0.163001674013073,10920,0.164955842875748,10501.5600859042,1732.29369548064
4045,"Healthcare","Box_Truck","Rural",13,24,24,"21–30",0.870058900676668,0,0,NA,0,0.0790413708908726,9240,0.083417598193154,9916.1706673361,827.183140342583
4046,"Construction","Delivery_Truck","Urban",46,8,69,"61–70",0.792782375006936,0,0,NA,0,0.273319651607391,15288,0.254685689653626,14623.9218085795,3724.50361125878
4047,"Retail","Cargo_Van","Urban",46,18,31,"31–40",0.710101072327234,0,0,NA,0,0.144860618754756,8400,0.151042686345028,8037.00670515551,1213.93108291969
4048,"Construction","Light_Truck","Rural",24,29,55,"51–60",0.695025441236794,0,0,NA,0,0.0648917453465145,7056,0.064044225498891,7441.57413819353,476.589852173182
4049,"Logistics","Delivery_Truck","Suburban",13,7,41,"41–50",0.94136509730015,0,0,NA,0,0.176468301139886,13650,0.141619148961377,11600.6064082711,1642.86800697526
4050,"Professional","Cargo_Van","Urban",2,35,43,"41–50",0.664357339614071,0,0,NA,0,0.0641769190067192,7560,0.0754563089325058,6707.75248400291,506.142243675707
4051,"Construction","Delivery_Truck","Rural",2,33,60,"51–60",0.805933353025466,0,0,NA,0,0.0877145624098796,10192,0.0766700293365302,9996.5249368269,766.433860169875
4052,"Retail","Cargo_Van","Suburban",34,9,50,"41–50",0.606733544147573,0,0,NA,0,0.0752349594742991,7000,0.0708706634996679,5765.0660509291,408.574056148756
4053,"Logistics","Light_Truck","Rural",42,29,65,"61–70",0.804026333265938,0,0,NA,0,0.0936079618241536,7560,0.0871260826667764,8366.0867556793,728.904366272737
4054,"Logistics","Delivery_Truck","Suburban",3,5,58,"51–60",0.761413090629503,0,0,NA,0,0.12887677971995,13650,0.109664271689902,14198.4471420185,1557.06236495703
4055,"Retail","Delivery_Truck","Suburban",32,28,55,"51–60",0.758807713864371,0,0,NA,0,0.120346903418889,9100,0.0932396620271046,9052.64403316507,844.065470103996
4056,"Professional","Cargo_Van","Urban",47,32,68,"61–70",0.558600047370419,0,0,NA,0,0.0803546168142348,7560,0.0902170577257918,7862.89520897951,709.367270960356
4057,"Healthcare","Light_Truck","Suburban",9,12,32,"31–40",0.583240526262671,0,0,NA,0,0.0467700578010036,6930,0.047029591001408,7570.9136107577,356.056970620927
4058,"Construction","Box_Truck","Suburban",1,36,55,"51–60",0.805840122164227,0,0,NA,0,0.133463241032839,14700,0.125009846163061,14871.751995895,1859.11542918203
4059,"Construction","Delivery_Truck","Urban",43,13,21,"21–30",0.829991823411547,0,0,NA,0,0.27983589322232,15288,0.27680174778446,14253.6012055377,3945.42172591551
4060,"Retail","Box_Truck","Rural",46,40,49,"41–50",0.690463002305478,0,0,NA,0,0.0920249089472741,8400,0.0804983116624944,7070.65514299973,569.175801359211
4061,"Construction","Light_Truck","Urban",13,17,45,"41–50",0.931606592144817,1,14373.7738912233,14373.7738912233,15429.0169395762,0.168401865629058,10584,0.184436327158867,9379.56579548,1729.93266566327
4062,"Construction","Delivery_Truck","Suburban",42,34,39,"31–40",0.696437350357883,0,0,NA,0,0.155361244117837,12740,0.117953899935928,11353.0598427022,1339.1376846527
4063,"Logistics","Cargo_Van","Rural",35,23,59,"51–60",0.871724638505839,0,0,NA,0,0.106786268216965,8400,0.0973756284360142,8958.87868986041,872.376442507173
4064,"Logistics","Delivery_Truck","Urban",17,6,54,"51–60",0.577978391433135,0,0,NA,0,0.168833267921533,16380,0.152856452146439,17489.8797414966,2673.44096575305
4065,"Professional","Delivery_Truck","Urban",25,20,39,"31–40",0.967056500259787,2,10974.5041920292,5487.25209601462,11348.3588488171,0.15180369412828,9828,0.155243920750227,9411.45217811733,1461.0707360842
4066,"Professional","Box_Truck","Suburban",44,33,26,"21–30",0.606147544458508,0,0,NA,0,0.0795992955382913,9450,0.0844242545217457,9319.1630915709,786.763396772439
4067,"Professional","Light_Truck","Rural",6,29,29,"21–30",0.849932329147123,0,0,NA,0,0.0359827350867726,4536,0.0462979883579661,4772.45142823814,220.954900663528
4068,"Logistics","Cargo_Van","Rural",41,22,44,"41–50",0.759765627328306,0,0,NA,0,0.097538711236408,8400,0.0871743245192828,7315.7574104644,637.746210604171
4069,"Construction","Cargo_Van","Suburban",1,30,61,"61–70",0.660744044580497,0,0,NA,0,0.0781660204738728,9800,0.0779194223762885,9595.98398024982,747.713528873184
4070,"Retail","Light_Truck","Urban",19,24,27,"21–30",0.590737114194781,0,0,NA,0,0.086926966353762,7560,0.103014465655269,8000.47341178226,824.164493503933
4071,"Retail","Delivery_Truck","Urban",5,11,51,"51–60",0.884792138123885,0,0,NA,0,0.16390774358745,10920,0.161130929973905,11181.1513623719,1801.62931719798
4072,"Retail","Light_Truck","Urban",24,19,35,"31–40",0.926440487732179,0,0,NA,0,0.142579191061982,7560,0.156233216191533,7735.86131029318,1208.59849251875
4073,"Retail","Delivery_Truck","Suburban",34,8,55,"51–60",0.82008726708591,0,0,NA,0,0.132198067454249,9100,0.109155005351324,8930.58300481927,974.81783568149
4074,"Construction","Delivery_Truck","Suburban",45,33,38,"31–40",0.632126016775146,0,0,NA,0,0.14421955072725,12740,0.109595309230518,11333.9078629136,1242.14313702621
4075,"Healthcare","Box_Truck","Urban",49,32,60,"51–60",0.663190414896235,0,0,NA,0,0.17422675389739,13860,0.161246576349652,16043.787402601,2587.00579035109
4076,"Healthcare","Cargo_Van","Urban",3,15,43,"41–50",0.995641593821347,0,0,NA,0,0.12500280210427,9240,0.134681703967425,8755.1732944234,1179.16165782304
4077,"Healthcare","Box_Truck","Urban",21,27,56,"51–60",0.938118715072051,0,0,NA,0,0.196807925234966,13860,0.192316988331401,16148.8674226549,3105.70154768808
4078,"Healthcare","Cargo_Van","Rural",28,5,67,"61–70",0.522785091889091,0,0,NA,0,0.038863843731035,6160,0.0398551401744228,6657.60845746861,265.339918298834
4079,"Logistics","Cargo_Van","Urban",29,12,34,"31–40",0.602156879962422,0,0,NA,0,0.150479004302609,12600,0.153725463909061,12691.1109772124,1950.94692249335
4080,"Retail","Cargo_Van","Rural",48,20,47,"41–50",0.865633052075282,0,0,NA,0,0.0836201528304722,5600,0.0794888340227897,4625.18007359992,367.650171195899
4081,"Retail","Box_Truck","Rural",3,11,37,"31–40",0.766863879864104,0,0,NA,0,0.0698919740108144,8400,0.0762343162824529,7926.02166614122,604.234842558185
4082,"Construction","Light_Truck","Urban",18,24,53,"51–60",0.508180236676708,0,0,NA,0,0.0963204820597032,10584,0.103340027906909,11486.6109887537,1187.02670013362
4083,"Professional","Delivery_Truck","Suburban",43,11,26,"21–30",0.698622909607366,0,0,NA,0,0.0845543307497795,8190,0.084464166725074,7735.4899784868,653.371715243048
4084,"Professional","Cargo_Van","Urban",38,25,46,"41–50",0.566693823086098,0,0,NA,0,0.0761636498227715,7560,0.0846541587354393,6581.68907135334,557.167351393652
4085,"Construction","Cargo_Van","Suburban",30,21,61,"61–70",0.753902966622263,0,0,NA,0,0.117608862793073,9800,0.111213849963077,9444.69373368369,1050.38075184511
4086,"Healthcare","Cargo_Van","Urban",37,40,50,"41–50",0.599801315926015,0,0,NA,0,0.102835935615515,9240,0.093718374927632,8792.56610516808,824.025006820131
4087,"Logistics","Cargo_Van","Suburban",28,11,39,"31–40",0.567628941615112,0,0,NA,0,0.0937723011548165,10500,0.0860852136457646,10256.2387688205,882.910505615891
4088,"Professional","Delivery_Truck","Suburban",50,23,43,"41–50",0.577696038642898,0,0,NA,0,0.0735984753231052,8190,0.062670707942198,6716.27234487988,420.913542586228
4089,"Professional","Light_Truck","Urban",46,21,64,"61–70",0.857968385098502,0,0,NA,0,0.110266096852859,6804,0.131573425572835,7455.31121146765,980.920834804357
4090,"Professional","Cargo_Van","Urban",50,11,35,"31–40",0.893449026974849,1,10528.7157796013,10528.7157796013,11784.3497073926,0.131337006965303,7560,0.156390190789937,7308.2286343795,1142.93527046709
4091,"Logistics","Delivery_Truck","Suburban",32,12,66,"61–70",0.655181364156306,0,0,NA,0,0.145476470097266,13650,0.114695503006385,13792.8666223491,1581.97977515031
4092,"Logistics","Light_Truck","Urban",27,5,23,"21–30",0.622230448527262,1,1793.83677664155,1793.83677664155,2882.91384789562,0.137593819082833,11340,0.160733734134681,12419.5396249392,1996.23898015011
4093,"Retail","Delivery_Truck","Urban",8,30,62,"61–70",0.689100958639756,0,0,NA,0,0.131687193196057,10920,0.123170418018088,11045.5475078296,1360.48470377803
4094,"Construction","Cargo_Van","Suburban",37,27,30,"21–30",0.801354404771701,0,0,NA,0,0.132303612227808,9800,0.130770469368515,9179.4430438126,1200.40007538093
4095,"Retail","Light_Truck","Urban",29,3,65,"61–70",0.558952130377293,0,0,NA,0,0.0897956597451121,7560,0.103774048892506,8104.4206816045,841.028548058264
4096,"Retail","Delivery_Truck","Urban",31,31,62,"61–70",0.99387594324071,1,10257.3614797836,10257.3614797836,10320.5652068986,0.234505028807645,10920,0.206494333765874,10964.5145418961,2264.11012539508
4097,"Construction","Light_Truck","Urban",38,8,45,"41–50",0.633460916345939,0,0,NA,0,0.142300660247952,10584,0.152738211367322,9244.5522706817,1411.99637871564
4098,"Healthcare","Light_Truck","Rural",35,2,60,"51–60",0.866498825838789,0,0,NA,0,0.0614131042813242,5544,0.0628746922993575,6477.21838596931,407.253112973561
4099,"Construction","Cargo_Van","Urban",32,11,26,"21–30",0.713125120149925,0,0,NA,0,0.169652466083667,11760,0.199144192205972,11258.506176795,2242.06611802379
4100,"Retail","Delivery_Truck","Rural",35,17,29,"21–30",0.611919921822846,0,0,NA,0,0.0696058911073487,7280,0.0652131373955706,6814.90757788547,444.42150421476
4101,"Logistics","Delivery_Truck","Urban",17,22,57,"51–60",0.690278381574899,0,0,NA,0,0.201637218041844,16380,0.17308982390446,17671.0117561247,3058.67231308127
4102,"Construction","Light_Truck","Suburban",11,29,33,"31–40",0.642234047525562,0,0,NA,0,0.0758927973960957,8820,0.0741645745192511,8603.24713537557,638.056163279095
4103,"Logistics","Box_Truck","Urban",17,16,68,"61–70",0.944606159348041,0,0,NA,0,0.297154205607707,18900,0.304898700932008,20432.0474757125,6229.70473272585
4104,"Healthcare","Box_Truck","Suburban",1,10,64,"61–70",0.554984484100714,0,0,NA,0,0.0636345209469879,11550,0.0643349171794608,12701.9209817266,817.177034379433
4105,"Professional","Light_Truck","Urban",28,34,37,"31–40",0.607137452927418,0,0,NA,0,0.0677018973759364,6804,0.0783080333820932,7134.75450956682,558.708594308198
4106,"Logistics","Delivery_Truck","Urban",33,18,27,"21–30",0.718400861253031,0,0,NA,0,0.241231825200155,16380,0.224223449030024,16617.788059854,3726.09775403041
4107,"Healthcare","Cargo_Van","Rural",31,28,49,"41–50",0.906229236745276,0,0,NA,0,0.0690818547170923,6160,0.0626618360631651,5657.81361128988,354.528988986591
4108,"Professional","Light_Truck","Urban",10,35,49,"41–50",0.659575207275338,0,0,NA,0,0.0623298570875195,6804,0.072829479462678,6385.21961136646,465.032220550703
4109,"Retail","Box_Truck","Suburban",7,18,38,"31–40",0.888599591329694,0,0,NA,0,0.120671824502572,10500,0.119370077347325,9932.1504566952,1185.60156824097
4110,"Professional","Delivery_Truck","Rural",26,25,42,"41–50",0.827061779098585,0,0,NA,0,0.0611132489811526,6552,0.0563706834294204,5428.51618407123,306.009167303765
4111,"Professional","Light_Truck","Suburban",23,19,55,"51–60",0.558144867885858,0,0,NA,0,0.0397343331447942,5670,0.0429723955625927,6210.98059795083,266.900715086732
4112,"Logistics","Light_Truck","Urban",38,31,25,"21–30",0.578724356135353,0,0,NA,0,0.140004996236265,11340,0.14756939157436,12580.9534966028,1856.56365291898
4113,"Retail","Light_Truck","Rural",30,17,28,"21–30",0.638088026898913,0,0,NA,0,0.0482394548335578,5040,0.0542597698890326,5134.24587376285,278.582999664087
4114,"Retail","Delivery_Truck","Urban",24,7,25,"21–30",0.947478413698263,0,0,NA,0,0.210624451365124,10920,0.219122335206255,10503.7587758398,2301.60815140521
4115,"Professional","Cargo_Van","Urban",43,29,69,"61–70",0.756229732651263,0,0,NA,0,0.105607482164749,7560,0.12010480091656,7858.65610806347,943.862327330671
4116,"Logistics","Light_Truck","Rural",35,12,56,"51–60",0.654288013465703,0,0,NA,0,0.0721352534845937,7560,0.0698639876612086,8491.5261162609,593.251875811282
4117,"Retail","Box_Truck","Suburban",1,37,42,"41–50",0.988071460044011,0,0,NA,0,0.125880304009607,10500,0.115967625696372,8954.87775683013,1038.47591186085
4118,"Retail","Light_Truck","Rural",15,33,44,"41–50",0.58161989110522,0,0,NA,0,0.0384741557966103,5040,0.0378004917696402,4503.6236164134,170.239187445792
4119,"Retail","Light_Truck","Rural",32,24,55,"51–60",0.796948464587331,0,0,NA,0,0.0612534589881822,5040,0.0607996689967214,5436.03601688355,330.509190480775
4120,"Healthcare","Cargo_Van","Urban",13,8,56,"51–60",0.566900420351885,0,0,NA,0,0.0788275034499296,9240,0.0853305956608583,10607.2469182223,905.12269785371
4121,"Healthcare","Light_Truck","Urban",49,28,63,"61–70",0.615091792540625,0,0,NA,0,0.103879777383223,8316,0.104071973897886,9894.68512561998,1029.75941212132
4122,"Professional","Box_Truck","Rural",2,35,41,"41–50",0.787865629303269,0,0,NA,0,0.0497237755965879,7560,0.0544708545972521,6546.27387081385,356.581132170892
